4286,3623,False,6.095325000000000
3039,3045,False,5.7907070000000003
3700,85984,False,5.796366000000000,,,,
41677,41677,True,7.339457000000000,,,,,
3070,3070,True,7.6341230000000,,,,,
15672,15672,True,7.527773000000000,,,,,
3063,3063,True,7.62504200000000,,,,,
2420,3069,False,7.621824000000000,,,,,
3046,3046,True,8.550376000000000,,,,,
3010,3037,False,9.421411000000001,,,,,
3020,3020,True,9.391686000000000,,,,,
3622,3005,False,8.668315000000000,,,,,
3024,3024,True,8.757699000000001,,,,,
3024,3070,False,9.00585700000000,,,,,
3038,3038,True,8.953189000000000,,,,,
14719,14719,True,8.92680500000000,,,,,
3069,3069,True,8.829688000000001,,,,,
3040,3040,True,8.738132999999999,,,,,
3068,33909,False,8.967834999999999,,,,,
18654,18654,True,8.88186300000000,,,,,
41677,41677,True,8.620739000000000,,,,,
4286,3675,False,8.622835000000000,,,,,
41677,41677,True,8.806793000000001,,,,,
3622,3623,False,8.90355100000000,,,,,
18654,18654,True,8.514289000000000,,,,,
3069,3069,True,8.631413000000000,,,,,
3005,3005,True,9.110084000000001,,,,,
3675,3675,True,8.983874999999999,,,,,
3070,43093,False,8.680745000000000,,,,,
3046,3046,True,8.972788000000000,,,,,
3298,3038,False,9.18869200000000,,,,,
3010,3010,True,8.739159000000001,,,,,
3068,3068,True,8.806941000000000,,,,,
2357,2357,True,8.769119999999999,,,,,
3623,3623,True,8.618300000000000,,,,,
3622,3623,False,8.819749000000000,,,,,
3068,3068,True,8.836428000000000,,,,,
3037,3037,True,8.897330999999999,,,,,
3062,3062,True,8.523078000000000,,,,,
3004,3004,True,8.666639000000000,,,,,
3062,3062,True,8.694448000000000,,,,,
4150,4150,True,8.825766000000000,,,,,
4150,4150,True,8.750749000000001,,,,,
3069,6632,False,8.656618999999999,,,,,
3045,3039,False,8.73821800000000,,,,,
3001,3001,True,8.888123999999999,,,,,
3037,3038,False,8.89065400000000,,,,,
4490,3700,False,8.74462100000000,,,,,
33909,3022,False,8.559922000000000,,,,,
4150,4150,True,8.745787999999999,,,,,
3700,3004,False,8.858197000000001,,,,,
18654,18654,True,8.831302000000001,,,,,
2780,43093,False,8.82413100000000,,,,,
3003,3046,False,8.696769000000000,,,,,
99301,3622,False,8.745920999999999,,,,,
3062,3062,True,8.592711000000000,,,,,
3700,3700,True,8.753083000000000,,,,,
3659,3622,False,8.945721000000001,,,,,
18654,18654,True,8.830371000000000,,,,,
3005,54200,False,8.795998000000001,,,,,
2357,2357,True,8.859622000000000,,,,,
3298,3298,True,8.991483000000001,,,,,
3069,54200,False,8.531713000000000,,,,,
3002,3038,False,8.729469999999999,,,,,
3675,3675,True,8.756436000000001,,,,,
14719,14719,True,8.5867180000000,,,,,
3038,3045,False,8.772321000000000,,,,,
3069,3069,True,8.781836000000000,,,,,
18654,18654,True,8.73271600000000,,,,,
3659,3659,True,8.886533999999999,,,,,
3045,3039,False,8.70442800000000,,,,,
14719,3068,False,8.679949000000001,,,,,
6632,41677,False,8.623120000000000,,,,,
4490,4490,True,8.660117000000000,,,,,
3298,3021,False,8.682351000000001,,,,,
3040,3040,True,8.76124100000000,,,,,
4490,4490,True,8.58613100000000,,,,,
3022,3022,True,8.600515000000000,,,,,
18654,18654,True,8.49273700000000,,,,,
3046,3003,False,8.702470999999999,,,,,
3298,3298,True,8.692098000000000,,,,,
3794,3794,True,8.59988800000000,,,,,
33909,3068,False,8.876906999999999,,,,,
3070,3070,True,8.675822999999999,,,,,
3037,3020,False,8.842438000000000,,,,,
4150,41677,False,8.801473000000000,,,,,
3623,4286,False,8.512857000000000,,,,,
3038,3038,True,8.733445000000000,,,,,
3659,3659,True,8.923472000000000,,,,,
3700,3700,True,8.747628000000001,,,,,
2357,2357,True,8.672928000000001,,,,,
3046,3046,True,8.81474500000000,,,,,
3038,3038,True,9.04535500000000,,,,,
14719,14719,True,8.862743000000000,,,,,
2420,3063,False,8.868059000000001,,,,,
15672,15672,True,8.927773000000000,,,,,
3038,3038,True,8.902381999999999,,,,,
3021,3021,True,8.695771000000001,,,,,
54200,54200,True,8.544331000000000,,,,,
3700,3700,True,8.633552999999999,,,,,
3005,54200,False,8.501379000000000,,,,,
3024,3024,True,8.589233999999999,,,,,
3622,3700,False,8.604889000000000,,,,,
2357,2357,True,8.802868000000000,,,,,
3005,3005,True,8.54866600000000,,,,,
3046,3039,False,8.666370000000001,,,,,
3039,3040,False,8.960284000000000,,,,,
6632,6632,True,8.702563000000000,,,,,
15672,15672,True,8.64044200000000,,,,,
3022,33909,False,8.676769000000000,,,,,
3020,3020,True,8.795707999999999,,,,,
41678,3022,False,8.83944000000000,,,,,
33909,3022,False,8.897751000000000,,,,,
33909,3022,False,8.597764000000000,,,,,
27925,6632,False,8.555164000000000,,,,,
43093,43093,True,8.525936000000000,,,,,
43093,43093,True,8.547018000000000,,,,,
3010,4490,False,8.586167000000000,,,,,
3037,3001,False,8.874756000000000,,,,,
3039,3045,False,8.570148000000000,,,,,
85984,85984,True,8.643348000000000,,,,,
41678,41678,True,8.722047999999999,,,,,
54200,54200,True,8.651102000000000,,,,,
3046,3045,False,8.888738999999999,,,,,
18654,18654,True,8.480117000000000,,,,,
3022,3022,True,8.691490000000000,,,,,
3021,3298,False,8.992176000000001,,,,,
3004,4286,False,8.52619200000000,,,,,
3001,3001,True,9.00560700000000,,,,,
3700,4150,False,8.644371000000000,,,,,
14719,2420,False,8.537763999999999,,,,,
4286,4286,True,8.527469999999999,,,,,
3038,3046,False,8.656673000000000,,,,,
4150,3069,False,8.59099300000000,,,,,
2780,2780,True,8.532069999999999,,,,,
3070,4274,False,8.578792999999999,,,,,
3023,3024,False,8.744540000000001,,,,,
41677,41677,True,8.808135999999999,,,,,
43857,54200,False,8.676729000000000,,,,,
3024,3024,True,8.738307000000001,,,,,
3675,3675,True,9.102994000000001,,,,,
3023,85984,False,8.53609000000000,,,,,
18654,18654,True,8.44444500000000,,,,,
54200,85984,False,8.602103000000000,,,,,
3794,3024,False,9.174189999999999,,,,,
3045,3039,False,9.070214000000000,,,,,
3045,3045,True,8.826520000000000,,,,,
2420,3021,False,9.091699999999999,,,,,
4490,3063,False,8.59320600000000,,,,,
3040,3040,True,8.522285999999999,,,,,
3004,3700,False,8.689425999999999,,,,,
3022,3022,True,8.587465000000000,,,,,
2780,2780,True,8.490398000000001,,,,,
18654,18654,True,8.615572999999999,,,,,
99301,3001,False,8.693543999999999,,,,,
14719,14719,True,8.546341999999999,,,,,
3062,3062,True,8.809752000000000,,,,,
3045,3039,False,8.86235500000000,,,,,
3659,3659,True,8.87503400000000,,,,,
3010,3010,True,8.856776000000000,,,,,
2420,3022,False,8.788290999999999,,,,,
43857,43857,True,8.688459000000000,,,,,
3004,3010,False,8.763650999999999,,,,,
3020,3037,False,8.918597000000000,,,,,
43857,18654,False,8.763838000000000,,,,,
6143,4150,False,8.87642800000000,,,,,
6143,6143,True,8.843275999999999,,,,,
3039,3039,True,8.919798999999999,,,,,
3022,3022,True,8.70131300000000,,,,,
3045,3045,True,8.514450999999999,,,,,
3046,33909,False,8.856601000000000,,,,,
85984,85984,True,8.830562000000000,,,,,
85984,54200,False,8.795585000000001,,,,,
4150,4150,True,8.68996500000000,,,,,
41678,3004,False,8.690891000000001,,,,,
15672,15672,True,8.587667000000000,,,,,
14719,14719,True,8.524607000000000,,,,,
3024,3024,True,8.452788999999999,,,,,
2357,3046,False,8.554001000000000,,,,,
3021,3021,True,8.604462000000000,,,,,
3298,3298,True,8.632342000000000,,,,,
3045,3045,True,8.780485000000001,,,,,
43857,18654,False,8.71583300000000,,,,,
3002,3002,True,8.63277600000000,,,,,
3298,4286,False,8.78122900000000,,,,,
3023,3023,True,8.58801600000000,,,,,
3023,3794,False,8.508181000000000,,,,,
18654,18654,True,8.49036200000000,,,,,
33909,3022,False,8.607023000000000,,,,,
3002,3002,True,8.694390000000000,,,,,
3039,3039,True,8.58973000000000,,,,,
3070,3070,True,8.495127000000000,,,,,
4274,4274,True,8.434835000000000,,,,,
3062,3062,True,8.460341000000000,,,,,
3069,27925,False,8.45820400000000,,,,,
3024,3794,False,8.750704000000001,,,,,
3700,3700,True,8.880890000000001,,,,,
3003,3068,False,9.093823000000000,,,,,
3005,3005,True,8.784312999999999,,,,,
3659,3659,True,8.78161300000000,,,,,
85984,85984,True,8.588051000000000,,,,,
3022,3022,True,8.699104000000000,,,,,
3063,3063,True,8.621625999999999,,,,,
3037,3037,True,8.705745000000000,,,,,
3024,3024,True,8.70667600000000,,,,,
3046,3046,True,8.834269000000001,,,,,
3623,3023,False,8.665418000000001,,,,,
3070,3070,True,8.488871000000000,,,,,
3070,3070,True,8.501875999999999,,,,,
3070,3070,True,8.56285300000000,,,,,
3045,3039,False,8.857279999999999,,,,,
3298,3298,True,8.777870999999999,,,,,
3062,3062,True,8.492086000000000,,,,,
41678,41678,True,8.556944000000000,,,,,
3659,3010,False,8.586353000000001,,,,,
14719,3068,False,8.555557000000000,,,,,
3622,4490,False,8.69373900000000,,,,,
3298,3038,False,8.846933000000000,,,,,
3623,33909,False,8.529137000000000,,,,,
6143,6143,True,8.575289000000000,,,,,
3038,3002,False,8.879238000000001,,,,,
6632,6632,True,8.808574000000000,,,,,
3045,3045,True,8.749815999999999,,,,,
27925,3069,False,8.495058999999999,,,,,
3622,3622,True,8.79415200000000,,,,,
3038,99301,False,8.597904000000000,,,,,
3063,3063,True,8.638211000000000,,,,,
3004,3004,True,8.780006999999999,,,,,
3005,3005,True,8.62899400000000,,,,,
54200,85984,False,8.491557999999999,,,,,
3068,3022,False,8.608599000000000,,,,,
3039,3039,True,8.597384999999999,,,,,
3024,3024,True,8.494873000000000,,,,,
3037,3037,True,8.826160000000000,,,,,
43093,43093,True,8.601254000000001,,,,,
3046,3046,True,8.767780999999999,,,,,
3794,3794,True,8.472806000000000,,,,,
3021,3021,True,8.68996000000000,,,,,
3024,3024,True,8.456064000000000,,,,,
3700,3700,True,8.605921000000000,,,,,
41678,41678,True,8.568796000000001,,,,,
3659,3659,True,9.014764000000000,,,,,
3063,2357,False,8.808586999999999,,,,,
3046,2357,False,8.85141100000000,,,,,
3010,3622,False,8.588943000000000,,,,,
41677,41677,True,8.441757000000001,,,,,
43857,43857,True,8.542420000000000,,,,,
3002,3002,True,8.544528000000000,,,,,
99301,99301,True,8.656435000000000,,,,,
6143,6143,True,8.68788200000000,,,,,
4286,4286,True,8.72977600000000,,,,,
3020,3020,True,8.56488600000000,,,,,
3062,3062,True,8.401427999999999,,,,,
3659,4490,False,8.508755000000001,,,,,
54200,54200,True,8.71571200000000,,,,,
3063,3063,True,8.561305000000001,,,,,
3623,3623,True,8.450950000000001,,,,,
3623,3623,True,8.63135300000000,,,,,
3003,3003,True,8.85175400000000,,,,,
3023,3023,True,8.655912000000001,,,,,
3700,3004,False,8.707941000000000,,,,,
3045,3040,False,8.790623999999999,,,,,
3046,3046,True,8.891982000000000,,,,,
4286,4286,True,8.79474900000000,,,,,
4150,41677,False,8.563615000000000,,,,,
4286,4286,True,8.641977000000001,,,,,
3023,3794,False,8.65900200000000,,,,,
15672,15672,True,8.5133700000000,,,,,
2420,33909,False,8.900553000000000,,,,,
3020,3020,True,8.762211000000001,,,,,
3794,3023,False,8.525463000000000,,,,,
6632,6632,True,8.542140000000000,,,,,
3623,3069,False,8.503527999999999,,,,,
3070,3070,True,8.559946999999999,,,,,
2780,43093,False,8.87454300000000,,,,,
3039,3045,False,8.784140000000001,,,,,
2357,2357,True,8.696531000000000,,,,,
3659,3659,True,8.854772000000001,,,,,
43093,43093,True,8.491631999999999,,,,,
43857,3024,False,8.628135000000000,,,,,
3024,3070,False,8.445315000000001,,,,,
3001,3037,False,8.778560000000001,,,,,
3021,3021,True,8.539751000000001,,,,,
3003,3003,True,8.581296000000000,,,,,
85984,85984,True,8.502822999999999,,,,,
3045,3045,True,8.592727999999999,,,,,
3020,3020,True,8.696194999999999,,,,,
18654,18654,True,8.451568000000000,,,,,
3022,3068,False,8.547143999999999,,,,,
41677,3062,False,8.442762000000000,,,,,
54200,3024,False,8.493740000000001,,,,,
54200,3024,False,8.459902000000000,,,,,
41677,43093,False,8.526058000000001,,,,,
15672,15672,True,8.78651700000000,,,,,
43093,2780,False,8.700191999999999,,,,,
4150,43857,False,8.842828000000001,,,,,
3045,33909,False,8.472913000000000,,,,,
3001,3001,True,8.714947000000000,,,,,
2420,85984,False,8.695126999999999,,,,,
3068,3068,True,8.763337999999999,,,,,
3062,3062,True,8.66337800000000,,,,,
85984,6632,False,8.705045999999999,,,,,
3023,3023,True,8.665558000000001,,,,,
18654,18654,True,8.545254999999999,,,,,
85984,3794,False,8.538223000000000,,,,,
3038,3038,True,8.583618000000000,,,,,
3622,4490,False,8.835207000000000,,,,,
3002,3002,True,8.971871000000000,,,,,
6632,6632,True,8.519024000000000,,,,,
3794,3794,True,8.552635000000000,,,,,
43857,43857,True,8.670745999999999,,,,,
3700,3700,True,8.76978300000000,,,,,
3039,3022,False,8.643281999999999,,,,,
3003,3003,True,8.584930999999999,,,,,
6632,6632,True,8.446528000000001,,,,,
3675,3675,True,8.59709900000000,,,,,
3063,3659,False,8.508578000000000,,,,,
3070,3070,True,8.442370000000000,,,,,
3070,54200,False,8.496577000000000,,,,,
3004,3039,False,8.524865000000000,,,,,
15672,15672,True,8.436187000000000,,,,,
3040,15672,False,8.443220999999999,,,,,
4286,3622,False,8.458652000000001,,,,,
54200,54200,True,8.446462000000000,,,,,
6143,6143,True,8.56894900000000,,,,,
43093,2780,False,8.727649000000000,,,,,
2357,3004,False,8.507474000000000,,,,,
3039,3700,False,8.571605999999999,,,,,
54200,54200,True,8.409879000000000,,,,,
3069,85984,False,8.482730999999999,,,,,
3046,3046,True,8.605187000000001,,,,,
3022,3068,False,8.608881000000000,,,,,
3020,3020,True,8.514348000000000,,,,,
3040,3040,True,8.873818999999999,,,,,
3004,3004,True,8.645721999999999,,,,,
3001,3001,True,8.670826000000000,,,,,
3004,3700,False,8.53429600000000,,,,,
3038,3038,True,8.754845000000000,,,,,
3045,3045,True,8.584002000000000,,,,,
3794,3794,True,8.672960000000000,,,,,
3068,3068,True,8.687059000000000,,,,,
85984,85984,True,8.723788000000001,,,,,
14719,3069,False,8.728698000000000,,,,,
43857,43857,True,8.576701000000000,,,,,
3298,3298,True,8.735212000000001,,,,,
41677,2780,False,8.455587000000000,,,,,
3038,3010,False,8.523346000000000,,,,,
3068,3068,True,8.504671999999999,,,,,
3068,3068,True,8.657802000000000,,,,,
3062,3062,True,8.626858000000000,,,,,
3068,85984,False,8.715669999999999,,,,,
33909,3022,False,8.609031000000000,,,,,
3622,3622,True,8.60570000000000,,,,,
3070,3070,True,8.556823000000000,,,,,
3623,3021,False,8.63267500000000,,,,,
4274,4274,True,8.514567000000000,,,,,
85984,3069,False,8.738200000000001,,,,,
54200,54200,True,8.378852999999999,,,,,
3659,3659,True,8.772278999999999,,,,,
3005,3005,True,8.666954000000000,,,,,
6632,6632,True,8.726939000000000,,,,,
3045,3045,True,8.755405000000000,,,,,
54200,54200,True,8.692570000000000,,,,,
3070,3070,True,8.490123000000001,,,,,
3023,3023,True,8.442524000000001,,,,,
3039,3045,False,8.58132600000000,,,,,
85984,85984,True,8.432171000000000,,,,,
3037,3037,True,8.587004000000000,,,,,
3039,3622,False,8.534829000000000,,,,,
85984,54200,False,8.557574000000001,,,,,
3023,3069,False,8.75036100000000,,,,,
14719,14719,True,8.799837000000000,,,,,
3794,85984,False,8.612105000000000,,,,,
27925,43093,False,8.736295000000000,,,,,
3068,33909,False,8.89289700000000,,,,,
3622,3003,False,8.640273000000001,,,,,
33909,3068,False,8.721247000000000,,,,,
3004,3004,True,8.785112000000000,,,,,
4274,4274,True,8.618586000000001,,,,,
99301,3675,False,8.798178000000000,,,,,
3298,3298,True,8.616884000000001,,,,,
3675,3298,False,8.601148000000000,,,,,
3298,3298,True,8.779850000000000,,,,,
3622,3004,False,8.815353999999999,,,,,
41677,41677,True,8.612761000000001,,,,,
3623,3623,True,8.633793000000001,,,,,
3003,3003,True,8.528414000000000,,,,,
41678,41678,True,8.70120100000000,,,,,
3005,3005,True,8.488054999999999,,,,,
3039,3022,False,8.736443000000000,,,,,
3038,3298,False,8.751409000000001,,,,,
2780,43093,False,8.680730000000001,,,,,
85984,3069,False,8.715666000000001,,,,,
14719,3069,False,8.634518000000000,,,,,
3022,3022,True,8.459509000000001,,,,,
4286,3622,False,8.637639000000000,,,,,
14719,14719,True,8.664479000000000,,,,,
43857,43857,True,8.411121000000000,,,,,
43093,43093,True,8.512668000000000,,,,,
3046,3046,True,8.521915000000000,,,,,
41677,41677,True,8.471807000000000,,,,,
3002,3002,True,8.638626000000000,,,,,
3037,3037,True,8.860008000000001,,,,,
15672,15672,True,9.175117000000000,,,,,
3038,3038,True,8.578027000000001,,,,,
18654,18654,True,8.565614999999999,,,,,
15672,15672,True,9.066843000000000,,,,,
27925,27925,True,8.92885900000000,,,,,
4286,4286,True,8.778907000000000,,,,,
27925,3068,False,8.676322000000001,,,,,
3037,3298,False,8.761340000000001,,,,,
3023,3623,False,8.596874000000000,,,,,
3069,3069,True,8.486034000000000,,,,,
33909,33909,True,8.556531000000000,,,,,
3700,3004,False,9.296661000000000,,,,,
3675,3675,True,8.81440300000000,,,,,
18654,18654,True,8.637043000000000,,,,,
3010,3010,True,8.68030800000000,,,,,
2357,3003,False,8.772341000000001,,,,,
2420,14719,False,8.59147600000000,,,,,
3622,3622,True,8.566913000000000,,,,,
99301,3021,False,8.651197000000000,,,,,
3038,3002,False,8.597585000000000,,,,,
33909,3623,False,8.490772000000000,,,,,
3700,3700,True,8.609766000000000,,,,,
3010,3622,False,8.544502000000000,,,,,
4286,4286,True,8.573983000000000,,,,,
3622,2357,False,8.577173000000000,,,,,
2357,3004,False,8.675046999999999,,,,,
85984,85984,True,8.48391300000000,,,,,
3003,3039,False,8.552161000000000,,,,,
4274,4274,True,8.487510000000000,,,,,
3020,3010,False,8.665100000000001,,,,,
3046,3039,False,8.589202999999999,,,,,
3002,3038,False,8.710849000000000,,,,,
33909,3022,False,8.641216999999999,,,,,
3298,3298,True,8.599928999999999,,,,,
3046,2357,False,8.61988900000000,,,,,
85984,3794,False,8.514822000000001,,,,,
4490,4490,True,8.623583000000000,,,,,
3039,3622,False,8.501602000000000,,,,,
6143,6143,True,8.660838000000000,,,,,
41677,41677,True,8.676582000000000,,,,,
3024,3024,True,8.491258999999999,,,,,
43093,3070,False,8.535138999999999,,,,,
3038,3038,True,8.860287000000000,,,,,
3001,3001,True,8.738595999999999,,,,,
3038,3038,True,8.669950000000000,,,,,
6632,6632,True,8.521307999999999,,,,,
15672,3023,False,8.620168000000000,,,,,
4490,3623,False,8.818778000000000,,,,,
3070,3070,True,8.714320000000001,,,,,
3004,3063,False,8.48020900000000,,,,,
4274,4274,True,8.482111000000000,,,,,
2357,2357,True,8.591792999999999,,,,,
54200,54200,True,8.435771000000001,,,,,
3622,3622,True,8.648737000000001,,,,,
3023,41677,False,8.497467000000000,,,,,
3659,3622,False,8.558444000000000,,,,,
3040,3040,True,8.467167000000000,,,,,
3046,2357,False,8.609693999999999,,,,,
43857,43857,True,8.524489000000001,,,,,
3010,3010,True,8.712486000000000,,,,,
4150,4150,True,8.644793000000000,,,,,
3659,3659,True,8.827823000000000,,,,,
85984,85984,True,8.756091000000000,,,,,
54200,3024,False,8.567432000000000,,,,,
3024,3024,True,8.479003000000001,,,,,
3700,3700,True,8.621707000000001,,,,,
3005,3005,True,8.454017000000000,,,,,
3046,3003,False,8.537946000000000,,,,,
3070,3070,True,8.469007000000000,,,,,
3038,3038,True,8.78556200000000,,,,,
3623,3623,True,8.87796100000000,,,,,
3022,3022,True,8.521734000000000,,,,,
3038,3622,False,8.580109999999999,,,,,
3622,3622,True,8.753560000000000,,,,,
14719,27925,False,8.47492500000000,,,,,
33909,3022,False,8.50751500000000,,,,,
6143,3021,False,8.497413000000000,,,,,
3021,3021,True,8.754140000000000,,,,,
3069,3069,True,8.446330000000000,,,,,
3063,3005,False,8.551951000000001,,,,,
3002,3003,False,8.696811000000000,,,,,
3021,3021,True,8.675246000000000,,,,,
6632,6632,True,8.516425999999999,,,,,
3298,3298,True,8.589221999999999,,,,,
3021,3021,True,8.672677999999999,,,,,
3023,3023,True,8.472815000000001,,,,,
18654,18654,True,8.437861000000000,,,,,
99301,99301,True,8.818209000000000,,,,,
3003,3003,True,8.593795000000000,,,,,
3023,3023,True,8.458924000000000,,,,,
3002,3298,False,8.573660000000000,,,,,
4286,3045,False,8.611459000000000,,,,,
3024,3024,True,8.454605000000001,,,,,
3003,3046,False,8.537533000000000,,,,,
6143,6143,True,8.63117800000000,,,,,
3020,3020,True,8.483578000000000,,,,,
3004,3004,True,8.498991999999999,,,,,
4274,4274,True,8.467541000000001,,,,,
2420,85984,False,8.585179999999999,,,,,
54200,54200,True,8.48923600000000,,,,,
3038,4286,False,8.550511999999999,,,,,
18654,18654,True,8.441808000000000,,,,,
4274,4274,True,8.456721999999999,,,,,
2780,43093,False,8.444648000000001,,,,,
43093,43093,True,8.476165000000000,,,,,
3623,3623,True,8.49866500000000,,,,,
41678,41678,True,8.508661999999999,,,,,
3020,3659,False,8.513052000000000,,,,,
3040,3040,True,8.626208999999999,,,,,
3040,3040,True,8.535966000000000,,,,,
3675,3675,True,8.546618000000000,,,,,
3004,3004,True,8.571478000000001,,,,,
3022,3004,False,8.509031999999999,,,,,
27925,27925,True,8.476682000000000,,,,,
3069,27925,False,8.433539000000000,,,,,
3004,3040,False,8.522375000000000,,,,,
2420,14719,False,8.470470000000001,,,,,
14719,2420,False,8.465705000000000,,,,,
3622,4490,False,8.48299500000000,,,,,
3038,3038,True,8.577443000000001,,,,,
3675,3675,True,8.628479000000000,,,,,
54200,54200,True,8.436985000000000,,,,,
3004,3623,False,8.567772000000000,,,,,
3038,3675,False,8.721151000000001,,,,,
3062,3062,True,8.437726000000000,,,,,
3001,3020,False,8.740280000000000,,,,,
4150,43093,False,8.486981999999999,,,,,
3038,3003,False,8.593226000000000,,,,,
3062,3062,True,8.424828000000000,,,,,
3005,3005,True,8.513128999999999,,,,,
3023,3069,False,8.426546999999999,,,,,
6143,6143,True,8.550205999999999,,,,,
54200,3070,False,8.494869000000000,,,,,
3001,3010,False,8.64853500000000,,,,,
2357,2357,True,8.479089000000000,,,,,
3021,3002,False,8.621993000000000,,,,,
3298,3002,False,8.656107000000000,,,,,
4274,4274,True,8.447424000000000,,,,,
3005,3005,True,8.443991000000000,,,,,
3675,3675,True,8.710236999999999,,,,,
85984,85984,True,8.530230000000000,,,,,
4150,3794,False,8.412430000000001,,,,,
3070,3070,True,8.475645999999999,,,,,
3023,3794,False,8.522050999999999,,,,,
3002,3038,False,8.748944000000000,,,,,
3623,3623,True,8.45938000000000,,,,,
14719,14719,True,8.525434000000001,,,,,
3024,3024,True,8.473129999999999,,,,,
6632,6632,True,8.475075000000000,,,,,
4150,4150,True,8.450931000000001,,,,,
3069,3070,False,8.615565999999999,,,,,
43857,43857,True,8.460110000000000,,,,,
3039,3038,False,8.511163000000000,,,,,
4274,4274,True,8.435720999999999,,,,,
3675,3675,True,8.756802000000000,,,,,
3037,3037,True,8.689856000000001,,,,,
3700,3004,False,8.420346000000000,,,,,
4286,3623,False,8.5448480000000,,,,,
3794,3023,False,8.463455000000000,,,,,
14719,27925,False,8.438530999999999,,,,,
3063,3040,False,8.519532000000000,,,,,
3794,3069,False,8.40981900000000,,,,,
2780,43093,False,8.480036999999999,,,,,
3045,3045,True,8.510595000000000,,,,,
3045,3045,True,8.60950800000000,,,,,
4150,4150,True,8.445992000000000,,,,,
4490,4490,True,8.556467000000000,,,,,
3069,4150,False,8.47673800000000,,,,,
3794,3023,False,8.636804000000000,,,,,
2357,3046,False,8.59743400000000,,,,,
41677,3062,False,8.501639000000001,,,,,
3045,3039,False,8.543061000000000,,,,,
3005,3005,True,8.566091999999999,,,,,
85984,3005,False,8.469290000000001,,,,,
4286,4286,True,8.61920700000000,,,,,
14719,14719,True,8.547029999999999,,,,,
4490,4490,True,8.564985999999999,,,,,
3022,3069,False,8.436510000000000,,,,,
43093,43093,True,8.56587500000000,,,,,
3040,3040,True,8.720927000000000,,,,,
41678,41678,True,8.529564000000001,,,,,
3794,3069,False,8.443552000000000,,,,,
85984,3069,False,8.489525000000000,,,,,
3659,4490,False,8.53087600000000,,,,,
6143,6143,True,8.486409000000000,,,,,
3623,3062,False,8.482993000000000,,,,,
3298,3002,False,8.826442000000000,,,,,
54200,54200,True,8.408719000000000,,,,,
4286,4286,True,8.503358000000000,,,,,
6143,6143,True,8.596216000000000,,,,,
4274,4274,True,8.539402000000001,,,,,
3002,3002,True,8.760009999999999,,,,,
3003,3003,True,8.57958500000000,,,,,
3069,3069,True,8.526764999999999,,,,,
6632,6632,True,8.465282000000000,,,,,
3298,3038,False,8.523191000000001,,,,,
3039,3003,False,8.526417000000000,,,,,
43093,43093,True,8.61812700000000,,,,,
4150,3069,False,8.473803999999999,,,,,
3046,3046,True,8.603099000000000,,,,,
3063,3700,False,8.64160400000000,,,,,
2420,3069,False,8.419446000000001,,,,,
3623,43857,False,8.437137000000000,,,,,
2357,2357,True,8.512824999999999,,,,,
3062,3062,True,8.632768000000000,,,,,
14719,14719,True,8.431704999999999,,,,,
6632,6632,True,8.553610000000001,,,,,
99301,99301,True,8.725125999999999,,,,,
14719,33909,False,8.471066000000000,,,,,
43093,2780,False,8.479915000000000,,,,,
33909,14719,False,8.542220000000000,,,,,
99301,99301,True,9.0028560000000,,,,,
43093,43093,True,8.449472000000000,,,,,
99301,99301,True,8.769816000000000,,,,,
41677,41677,True,8.557168000000001,,,,,
3010,4490,False,8.54815400000000,,,,,
3659,3659,True,8.534974000000000,,,,,
85984,85984,True,8.550853000000000,,,,,
33909,3022,False,8.572720000000000,,,,,
3622,4490,False,8.523808000000001,,,,,
3003,3003,True,8.539994999999999,,,,,
4490,4490,True,8.706988000000001,,,,,
3040,3069,False,8.488205000000001,,,,,
3063,3063,True,8.560309999999999,,,,,
3037,3037,True,8.629825000000000,,,,,
3045,3045,True,8.668799999999999,,,,,
4286,4286,True,8.50267200000000,,,,,
3675,3675,True,8.604296000000000,,,,,
41678,41678,True,8.607640999999999,,,,,
14719,14719,True,8.476055000000001,,,,,
18654,18654,True,8.419214999999999,,,,,
27925,43093,False,8.460436000000000,,,,,
3046,3039,False,8.683120000000001,,,,,
3070,3024,False,8.459636000000000,,,,,
3063,3021,False,8.58624800000000,,,,,
99301,3675,False,9.06352400000000,,,,,
3021,3020,False,8.619792000000000,,,,,
3068,3068,True,8.824196000000001,,,,,
3068,3068,True,8.809305999999999,,,,,
41678,41678,True,8.752435999999999,,,,,
3068,3068,True,8.77469800000000,,,,,
3070,3070,True,8.627708000000000,,,,,
41678,41678,True,8.77106200000000,,,,,
54200,3070,False,8.62606400000000,,,,,
3004,3700,False,8.571611000000001,,,,,
4490,4490,True,8.707468000000000,,,,,
3001,3001,True,8.874582000000000,,,,,
4150,4150,True,8.662948999999999,,,,,
85984,54200,False,8.755960000000000,,,,,
3005,3005,True,8.736333999999999,,,,,
3046,6143,False,8.678903000000000,,,,,
3068,3068,True,8.696265000000000,,,,,
3038,3038,True,8.87416400000000,,,,,
4274,4274,True,8.6073160000000,,,,,
3001,3002,False,8.686788000000000,,,,,
3024,3024,True,8.53698500000000,,,,,
85984,85984,True,8.619662999999999,,,,,
3023,3794,False,8.6512610000000,,,,,
2357,2357,True,8.704400000000000,,,,,
3037,3675,False,8.665590000000000,,,,,
3040,3040,True,8.542071000000000,,,,,
3040,3040,True,8.614723000000000,,,,,
4150,4150,True,8.452076000000000,,,,,
3037,3037,True,8.803765000000000,,,,,
